Population % Change,2010 Population,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Land Area (Square Miles),Population per Square Mile,No Preference,Uncommitted,Ben Carson,Bernie Sanders,Carly Fiorina,Chris Christie,Donald Trump,Hillary Clinton,Jeb Bush,John Kasich,Marco Rubio,Martin OMalley,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz
-2.3,23494,1.2,1853,31.2,52698,11.6,1766,0,0,0,22.1,0,141668,6023,21,568.81,41.3,0,0,0,968,0,0,1565,942,0,250,166,0,0,0,0,1459
-1.9,6696,0.3,669,25,34496,24.4,547,0,0,0,0,0,28708,4484,1,808.48,8.3,0,0,0,228,0,0,647,230,0,44,37,0,0,0,0,357
-0.9,14100,0.8,1317,22,32291,24.6,1117,0,0,0,24.2,0,92395,6815,6,629.54,22.4,0,0,0,250,0,0,1096,259,0,138,110,0,0,0,0,881
5.3,360485,3.7,27143,24.9,71077,5.8,28083,2,2.1,0.8,27.9,6532751,4408513,12822,2646,560.44,643.2,0,0,0,21593,0,0,30489,17805,0,7861,5213,0,0,0,0,28554
-3.5,9805,0.7,1004,22.8,31539,21.8,1039,0,0,0,28.3,0,64746,6861,3,669.98,14.6,0,0,0,320,0,0,962,340,0,115,71,0,0,0,0,757
-1.3,18145,1.1,1673,27.3,48433,11.9,1411,0,0,0,19,368461,148176,8311,5,499.15,36.4,0,0,0,798,0,0,1080,842,0,176,124,0,0,0,0,997
0.9,65359,0.8,6026,25.5,37238,19.4,4978,0,0,0,26.9,341767,685764,10930,130,451.89,144.6,0,0,0,2267,0,0,4061,1939,0,474,406,0,0,0,0,3398
0.3,998954,6.7,70308,23.4,58910,10.9,91810,10.5,3.6,1.1,27.2,22654565,17237496,17347,1062,507.8,1967.2,0,0,0,71134,0,0,47878,89373,0,23508,12258,0,0,0,0,47647
-0.1,23370,5.7,1839,17.8,39519,18.6,1668,0,0,0,17.1,803465,230299,10141,41,755.5,30.9,0,0,0,805,0,0,1417,910,0,261,154,0,0,0,0,1229
-1.4,4431,1.8,299,27.2,34688,24,371,0,0,0,42.9,0,32109,7858,3,307.3,14.4,0,0,0,119,0,0,428,124,0,53,18,0,0,0,0,214
0.4,4843,0.4,306,20.7,39028,18.2,650,0,0,0,0,0,39408,8205,1,436.67,11.1,0,0,0,134,0,0,395,108,0,57,25,0,0,0,0,315
-0.7,39191,0.8,3010,19.2,40651,19.1,2917,0,0,0,25,976857,358429,8780,71,419.99,93.3,0,0,0,834,0,0,3373,1067,0,390,248,0,0,0,0,2653
-1.3,8441,0.5,710,20.9,31132,25.2,1306,0,0,0,0,0,26168,3137,0,1003.82,8.4,0,0,0,291,0,0,808,317,0,63,45,0,0,0,0,552
-4.2,6373,1,499,22.4,35938,18.4,684,0,0,0,15.8,0,49094,7606,2,500.86,12.7,0,0,0,200,0,0,579,240,0,115,80,0,0,0,0,548
-0.3,29968,0.4,2906,21.4,37965,15,2604,0,0,0,22.2,887974,436085,14717,22,823.22,36.4,0,0,0,489,0,0,3024,674,0,309,226,0,0,0,0,2141
-3.4,32202,1.1,3752,28.2,40850,17.1,3488,0,0,0,27,0,222907,7087,132,464.03,69.4,0,0,0,885,0,0,3928,806,0,589,304,0,0,0,0,3218
-4.5,6714,10,444,17,36676,17,472,0,0,0,0,0,45021,6623,1,647.98,10.4,0,0,0,112,0,0,510,177,0,82,44,0,0,0,0,331
4.9,51675,4.3,5347,19.8,38461,18.8,6694,0,1,0,22.8,0,833027,18157,106,632.44,81.7,0,0,0,1373,0,0,5086,1199,0,678,503,0,0,0,0,4189
-1.4,26008,0.7,2703,27.5,36082,21.4,2515,0,0,0,15.6,214691,167843,6845,0,1177.27,22.1,0,0,0,666,0,0,2659,603,0,241,178,0,0,0,0,1968
-0.7,21159,1.6,1561,17.9,38679,21,1846,0,1.6,0,26.5,0,200581,10004,20,826.4,25.6,0,0,0,518,0,0,1530,490,0,237,134,0,0,0,0,1142
2.3,32513,2.1,2884,30.8,50830,13.4,2815,0,0,0,21.6,297421,317983,10438,75,428.6,75.9,0,0,0,1222,0,0,2722,986,0,412,269,0,0,0,0,2392
-0.5,25195,1.1,2288,33.1,34702,23.4,1374,0,0,0,0,104179,124339,5116,1,759.91,33.2,0,0,0,664,0,0,1666,754,0,103,111,0,0,0,0,1329
-0.5,13521,0.3,1314,26.1,33159,21.9,797,0,0,0,23.6,0,65784,5255,0,759.18,17.8,0,0,0,264,0,0,1376,393,0,135,82,0,0,0,0,874
1.9,36202,0.8,3036,30.7,44596,18.9,3810,0,0,0,24,161470,294218,8197,42,592.56,61.1,0,0,0,1170,0,0,3041,940,0,397,306,0,0,0,0,4124
-4.5,2171,0.2,221,26.5,39348,13.2,204,0,0,0,0,0,13164,6359,0,266.61,8.1,0,0,0,76,0,0,224,59,0,36,29,0,0,0,0,174
-2.8,18815,2.2,1597,26,28645,27.5,1916,0,0,0,0,146589,237875,13121,5,681.77,27.6,0,0,0,385,0,0,1874,402,0,176,121,0,0,0,0,1808
-0.6,319294,6.7,19347,23.9,34582,27.4,23632,21.4,5.1,1.4,28.3,10920629,2496672,7020,758,61.91,5157.5,0,0,0,27748,0,0,5006,34458,0,2547,1408,0,0,0,0,4464
1.1,9246,1.4,979,14,41614,15.1,1324,0,0,0,0,0,122910,13877,3,5541.62,1.7,0,0,0,318,0,0,1626,241,0,212,0,0,0,0,0,200
3.2,12865,1.2,630,18.6,39966,25.5,563,0,0,0,0,0,87369,6852,4,4995.46,2.6,0,0,0,595,0,0,1087,512,0,35,0,0,0,0,0,122
2,6491,0.8,527,14.6,37151,28.8,322,0,0,0,0,0,44240,6813,2,4227.55,1.5,0,0,0,396,0,0,465,280,0,25,0,0,0,0,0,52
0.9,5612,1.2,708,25.3,45932,10.5,660,0,0,0,0,0,59235,12928,0,1192.54,4.7,0,0,0,256,0,0,1001,188,0,54,0,0,0,0,0,143
3.2,10078,1.9,1179,27.1,47831,11.1,1641,0,0,0,24.6,0,60650,6219,9,2048.79,4.9,0,0,0,684,0,0,1507,614,0,99,0,0,0,0,0,173
0.8,1160,0.2,75,13,39659,13.7,0,0,0,0,0,0,11929,9667,1,3340.75,0.3,0,0,0,26,0,0,349,21,0,23,0,0,0,0,0,68
1.3,81327,2.3,10265,15.8,44963,14.9,7266,0,0,0,25.1,670881,1302292,15924,463,2698.16,30.1,0,0,0,3681,0,0,8129,4833,0,789,0,0,0,0,0,830
1.4,5813,1.6,574,17.5,40070,21.7,674,0,0,0,0,0,44696,8576,4,3972.49,1.5,0,0,0,181,0,0,865,276,0,95,0,0,0,0,0,93
3.4,11699,2.1,1178,14.2,43524,13.3,1005,0,0,0,21.9,0,199923,17987,3,3783.36,3.1,0,0,0,382,0,0,1363,476,0,84,0,0,0,0,0,125
2.4,1751,2.4,178,9.8,46100,10.1,179,0,0,0,0,0,26586,15806,1,1426.11,1.2,0,0,0,44,0,0,340,65,0,43,0,0,0,0,0,24
6.2,8966,1,825,18.3,50405,16,521,0,0,0,0,0,118284,13784,30,2371.87,3.8,0,0,0,231,0,0,1685,228,0,153,0,0,0,0,0,158
-1.5,9298,1.6,1227,20.2,38958,20.5,756,0,0,0,0,0,71477,8067,5,736.53,12.6,0,0,0,785,0,0,737,986,0,31,0,0,0,0,0,72
7.5,2890,0.9,220,12,51164,5.9,520,0,0,0,0,0,26323,9926,25,1620.77,1.8,0,0,0,21,0,0,734,34,0,47,0,0,0,0,0,81
-1.2,11586,1.4,1233,14.3,38344,13.8,1454,0,0,0,30.7,0,135416,12093,1,4339.8,2.7,0,0,0,355,0,0,1975,415,0,200,0,0,0,0,0,256
4.4,90928,2,8688,18.6,46581,14.2,13592,0,0.3,1,24.2,919447,1581348,18135,233,5087.66,17.9,0,0,0,3989,0,0,10642,3021,0,977,0,0,0,0,0,1083
8.7,89513,2.7,5744,16.8,52833,14.1,14742,0,0.5,1.1,23.7,512617,1791758,20524,1191,2602.69,34.4,0,0,0,8277,0,0,8313,5951,0,1126,0,0,0,0,0,1533
8.3,1206,0.2,97,10.6,45096,10.5,0,0,0,0,0,0,10240,8583,0,4675.36,0.3,0,0,0,17,0,0,357,9,0,15,0,0,0,0,0,38
2.2,13399,2.1,934,12.4,33519,33.7,968,0,0,0,32.5,0,106256,7956,1,2995.94,4.5,0,0,0,1074,0,0,427,928,0,16,0,0,0,0,0,45
-3.6,884,0.3,70,27,39313,20.7,0,0,0,0,0,0,0,0,0,1175.34,0.8,0,0,0,29,0,0,203,27,0,15,0,0,0,0,0,23
4.2,3079,1.9,402,23.8,45236,15.1,425,0,0,0,15.1,0,23787,8239,0,1727.42,1.8,0,0,0,215,0,0,487,137,0,46,0,0,0,0,0,59
3.1,16096,1.6,1353,14.5,43726,18.9,1197,0,0,0,28.7,0,231140,14015,3,2898.96,5.6,0,0,0,873,0,0,1342,867,0,110,0,0,0,0,0,121
1.3,11406,1.5,1397,21.1,60863,7.8,757,0,0,0,0,0,39880,3584,1,1656.26,6.9,0,0,0,787,0,0,1648,716,0,138,0,0,0,0,0,241
-3.9,2072,0.8,242,19,41932,12.4,315,0,0,0,0,0,5468,2667,0,1869.82,1.1,0,0,0,69,0,0,421,69,0,50,0,0,0,0,0,54
1.2,28746,1.8,2885,21,38019,22.4,2630,0,0,0,0,119815,276964,9855,15,1490.15,19.3,0,0,0,1596,0,0,2927,1338,0,268,0,0,0,0,0,306
3.9,63395,1.5,6310,17.6,56243,10.4,6373,0,0,0,24.9,0,972926,16180,338,3458.83,18.3,0,0,0,5452,0,0,6194,5362,0,686,0,0,0,0,0,943
0.9,2339,4,143,16.9,44493,21,334,0,0,0,0,0,15603,8673,0,1430.05,1.6,0,0,0,74,0,0,387,78,0,38,0,0,0,0,0,42
-2.9,19687,2.3,2506,18.2,33333,17.9,2394,0,0,0,0,0,170563,9102,3,3612.92,5.4,0,0,0,846,0,0,3073,668,0,140,0,0,0,0,0,233
-2.3,1734,0.1,181,14.2,46667,7.4,315,0,0,0,0,0,18033,10497,0,2643.17,0.7,0,0,0,58,0,0,410,65,0,16,0,0,0,0,0,38
1.7,7691,2.3,798,21.7,47762,8.7,1074,0,0,0,0,0,48923,6628,4,3587.48,2.1,0,0,0,360,0,0,1412,311,0,194,0,0,0,0,0,168
-2,1891,1.5,220,16.3,38182,13.6,0,0,0,0,0,0,16374,8541,0,2391.91,0.8,0,0,0,56,0,0,394,56,0,39,0,0,0,0,0,35
0.8,4223,0.7,639,22.9,33033,18.4,591,0,0,0,24.9,0,46129,11886,3,1219.44,3.5,0,0,0,213,0,0,638,173,0,48,0,0,0,0,0,75
3.1,109299,2.8,8903,16.7,46117,16.5,14122,0.3,0.6,0,24.5,674892,2179398,20589,578,2593.42,42.1,0,0,0,13271,0,0,7623,8115,0,715,0,0,0,0,0,1026
1.1,4538,1.8,661,28.8,43409,13,0,0,0,0,0,0,33610,7526,0,1868.16,2.4,0,0,0,115,0,0,1032,92,0,44,0,0,0,0,0,123
1.6,15636,2.4,1386,22.2,42426,12.3,2212,0,0,0,25.7,0,208923,13036,34,2803.06,5.6,0,0,0,1480,0,0,1901,910,0,156,0,0,0,0,0,232
-1.8,494,0.4,70,16.8,41705,11.1,0,0,0,0,0,0,0,0,0,1654.87,0.3,0,0,0,16,0,0,167,16,0,9,0,0,0,0,0,9
-1.4,4253,1.2,385,15.9,42632,14,428,0,0,0,0,0,34033,8612,1,5140.04,0.8,0,0,0,90,0,0,1097,80,0,72,0,0,0,0,0,83
1.1,6153,3.1,477,17.4,41277,17.5,496,0,0,0,6.5,0,64672,10886,0,1622.86,3.8,0,0,0,234,0,0,930,256,0,77,0,0,0,0,0,101
2.3,1743,0,136,13.7,46250,9.2,190,0,0,0,0,0,13808,8108,0,3297.3,0.5,0,0,0,34,0,0,516,24,0,41,0,0,0,0,0,48
-1.7,7027,0.4,907,14.9,40802,15.3,797,0,0,0,0,0,35007,4921,17,2326.39,3,0,0,0,251,0,0,818,205,0,51,0,0,0,0,0,104
-2.6,1179,1.7,162,16.9,38036,21.5,290,0,0,0,0,0,7425,7025,0,1736.74,0.7,0,0,0,44,0,0,269,48,0,11,0,0,0,0,0,36
2,40212,2.1,4460,26.1,38688,16.8,6307,0,0,1.3,0,130234,344777,8556,15,2390.82,16.8,0,0,0,2133,0,0,6281,1855,0,636,0,0,0,0,0,1125
18.8,9746,1.5,759,17.3,58112,14.2,1060,0,0,0,20.3,0,128640,14138,164,2084.14,4.7,0,0,0,158,0,0,1435,217,0,109,0,0,0,0,0,152
8.7,10425,0.8,504,13.6,36920,26.6,673,0,0,0,0,0,99861,9869,12,2354.79,4.4,0,0,0,397,0,0,712,314,0,26,0,0,0,0,0,66
1,9233,1.4,786,14.1,48789,17.3,747,0,0,0,19.9,0,53358,5847,0,5010.4,1.8,0,0,0,360,0,0,959,250,0,41,0,0,0,0,0,88
-0.4,11413,2.1,1537,22,32881,22,1621,0,0,0,0,0,82124,7460,0,2760.52,4.1,0,0,0,588,0,0,1992,404,0,140,0,0,0,0,0,211
9.2,3384,1.3,299,12.2,48667,11.8,0,0,0,0,0,0,31524,9450,3,1677.08,2,0,0,0,154,0,0,499,171,0,46,0,0,0,0,0,37
1.4,34200,1.9,3172,15.6,38659,19.1,3754,0,0,0,24.5,0,504698,15486,58,718.48,47.6,0,0,0,3476,0,0,2648,4089,0,205,0,0,0,0,0,304
1.9,9117,1,1144,28.1,57906,7.8,1009,0,0,0,0,0,103225,11961,3,1795.35,5.1,0,0,0,306,0,0,1658,287,0,125,0,0,0,0,0,213
0.4,3651,1.5,304,18.7,45938,13.5,541,0,0,0,0,0,42651,11450,3,1855.21,2,0,0,0,132,0,0,707,107,0,68,0,0,0,0,0,93
-0.1,6073,1.6,607,20.4,43327,15.1,1024,0,0,0,0,0,43930,7130,2,2272.38,2.7,0,0,0,459,0,0,882,374,0,73,0,0,0,0,0,105
-3.3,5324,3.6,722,16.3,46972,16.3,499,0,0,0,25.3,0,54824,10989,3,1915.65,2.8,0,0,0,107,0,0,863,129,0,80,0,0,0,0,0,80
-3.6,718,1.4,80,21,37105,11.3,0,0,0,0,0,0,0,0,0,977.4,0.7,0,0,0,43,0,0,143,34,0,7,0,0,0,0,0,15
3.7,7369,1,718,17.5,47181,13.5,0,0,0,0,0,0,81315,11829,1,4925.82,1.5,0,0,0,337,0,0,1250,344,0,96,0,0,0,0,0,161
-3,2168,0,223,13.2,31867,11.2,316,0,0,0,0,0,18254,9127,0,1423.2,1.5,0,0,0,52,0,0,380,48,0,27,0,0,0,0,0,35
10.2,1017,0.4,82,16.9,41875,13.3,0,0,0,0,0,0,4305,4767,5,889.27,1.1,0,0,0,16,0,0,231,36,0,21,0,0,0,0,0,25
5.2,147972,1.7,13513,19,51342,12.3,15726,0.4,0.8,0,25,5739955,2840723,20284,642,2633.29,56.2,0,0,0,6975,0,0,17925,7844,0,1934,0,0,0,0,0,2570
0.3,31364,4.7,2511,14.8,49440,12.8,2853,0,0,0,22.5,0,360802,10976,120,563.27,55.7,0,0,0,284,0,0,2798,177,0,486,0,0,0,0,0,725
-4.3,6685,1.5,587,17.2,43518,11,0,0,0,0,0,0,57007,8534,11,857.22,7.8,0,0,0,23,0,0,772,27,0,86,0,0,0,0,0,217
-1.5,460,0,31,20.7,40568,6.9,0,0,0,0,0,0,937,2519,0,715.36,0.6,0,0,0,3,0,0,68,1,0,8,0,0,0,0,0,32
10.7,690,4.7,66,25.3,36875,15.4,39,0,0,0,0,0,0,0,0,746.11,0.9,0,0,0,3,0,0,108,4,0,9,0,0,0,0,0,42
5.4,478,1.2,46,22.4,42917,17.7,0,0,0,0,0,0,0,0,0,710.87,0.7,0,0,0,5,0,0,99,4,0,6,0,0,0,0,0,20
-2.8,5505,1.1,514,17.2,45246,9.7,703,0,0,0,0,0,81645,14818,0,686.55,8,0,0,0,17,0,0,740,27,0,154,0,0,0,0,0,187
0.3,11308,1.7,998,11.6,46373,23.9,1229,0,0,0,24.6,0,82175,7443,1,1075.29,10.5,0,0,0,75,0,0,1188,45,0,173,0,0,0,0,0,258
-3.1,2099,0.2,219,17.1,41279,10.5,0,0,0,0,0,0,13217,6300,0,539.94,3.9,0,0,0,10,0,0,327,13,0,43,0,0,0,0,0,68
-6.4,3145,0.9,343,13.4,33647,15.6,0,0,0,0,0,0,48132,15169,1,1221.33,2.6,0,0,0,7,0,0,555,6,0,33,0,0,0,0,0,79
4.6,46102,4.1,2989,15,50963,13.6,4571,0,0,1.5,22.9,0,739878,16483,277,968.11,47.6,0,0,0,468,0,0,3748,208,0,586,0,0,0,0,0,986
-4.2,6858,0.6,659,23.6,46817,9.7,549,0,0,0,0,0,40579,5793,9,491.58,14,0,0,0,42,0,0,603,54,0,96,0,0,0,0,0,104
-1.7,8395,1.3,795,19.5,50247,9.4,839,0,0,0,28.6,0,72333,8617,3,584.91,14.4,0,0,0,28,0,0,910,25,0,125,0,0,0,0,0,298
1.1,25241,1.3,3091,27,64697,6.4,2225,0,0,0,0,0,183630,7196,63,557.45,45.3,0,0,0,151,0,0,1811,132,0,283,0,0,0,0,0,673
-2.7,8852,0.5,732,18.4,48038,10.1,0,0,0,0,0,0,121798,14277,9,740.31,12,0,0,0,23,0,0,775,20,0,180,0,0,0,0,0,337
0.3,3966,6.2,274,10,45610,12.8,531,0,0,0,0,0,60445,16394,1,894.42,4.4,0,0,0,10,0,0,476,16,0,36,0,0,0,0,0,100
0.9,5713,1.6,524,14.3,45464,13,0,0,0,0,0,0,78284,13802,29,5960.42,1,0,0,0,11,0,0,1220,20,0,136,0,0,0,0,0,339
1.5,9998,2.7,869,12.7,51529,14,590,0,0,0,36.6,0,0,0,28,1196.29,8.4,0,0,0,44,0,0,1130,28,0,137,0,0,0,0,0,238
-3.5,6542,3.8,500,20,46784,9,876,0,0,0,24.1,0,60659,9604,10,572.29,11.4,0,0,0,35,0,0,702,12,0,73,0,0,0,0,0,177
-0.1,10515,22.3,633,17.4,51765,15.5,606,0,0,0,21,0,107576,10802,18,411.66,25.5,0,0,0,16,0,0,494,24,0,67,0,0,0,0,0,119
-1.2,9139,4.5,722,16.1,47500,11.6,851,0,0,0,0,0,174641,18835,14,570.62,16,0,0,0,26,0,0,783,34,0,130,0,0,0,0,0,199
-2,10939,0.7,926,15.9,44873,9.6,1488,0,0,0,20.2,0,118022,10906,35,2575.52,4.2,0,0,0,37,0,0,1306,20,0,125,0,0,0,0,0,417
-0.7,21006,20.3,1167,16.2,47069,16.9,1683,0,0,5.4,0,0,170315,8368,27,264.26,79.5,0,0,0,99,0,0,819,76,0,84,0,0,0,0,0,194
-1.5,9182,3.7,777,13.1,40359,19.3,1055,0,0,0,0,0,164591,18763,1,1396.46,6.6,0,0,0,127,0,0,831,58,0,129,0,0,0,0,0,253
-0.9,24326,18.1,1364,15.9,46078,14.8,1903,0,0,7,24.4,0,345341,13937,44,1013.1,24,0,0,0,86,0,0,1950,39,0,286,0,0,0,0,0,453
-0.1,1941,1.8,238,23.8,44922,13.5,0,0,0,0,0,0,102008,54087,0,439.85,4.4,0,0,0,3,0,0,274,2,0,25,0,0,0,0,0,38
-3.6,6000,5.4,477,21.2,47325,11.2,0,0,0,0,0,0,37054,5948,4,476.23,12.6,0,0,0,33,0,0,513,28,0,111,0,0,0,0,0,205
0.1,36691,5.4,2959,18.3,48626,10.7,2795,0,1,0,19.4,1233777,665022,18547,45,528.71,69.4,0,0,0,185,0,0,2760,205,0,457,0,0,0,0,0,575
5.1,517110,8.9,34166,18.9,53325,14.3,43302,4.4,1.9,2.1,26.5,10012827,8109038,16306,2572,328.46,1574.4,0,0,0,6322,0,0,23754,5387,0,4916,0,0,0,0,0,6102
-6.1,2008,3.5,189,11.8,47431,8.1,190,0,0,0,43.2,0,14035,7074,0,919.68,2.2,0,0,0,1,0,0,219,14,0,26,0,0,0,0,0,62
-3.9,5890,1,502,14.9,48464,8.8,948,0,0,0,0,0,39676,6576,15,575.37,10.2,0,0,0,34,0,0,574,34,0,102,0,0,0,0,0,148
-4.6,3225,0.9,367,16.7,43011,12.9,240,0,0,0,0,0,17262,5522,2,575.82,5.6,0,0,0,9,0,0,333,11,0,30,0,0,0,0,0,64
-1.9,2756,1,259,18.6,50227,12,329,0,0,0,46.2,0,14785,5567,3,974.59,2.8,0,0,0,5,0,0,315,9,0,34,0,0,0,0,0,62
-1.4,4959,0.7,507,17.7,39603,16.2,631,0,0,0,38.5,0,50222,10789,5,719.13,6.9,0,0,0,13,0,0,546,12,0,57,0,0,0,0,0,116
-2.9,22311,0.7,1926,21,47654,11.7,2091,0,0,0,0,602634,238113,10321,11,851.49,26.2,0,0,0,147,0,0,1407,175,0,390,0,0,0,0,0,633
-7.1,2057,1.5,245,18.7,39400,9.4,0,0,0,0,0,0,12385,6720,0,1704.28,1.2,0,0,0,13,0,0,372,8,0,22,0,0,0,0,0,61
-2.2,2049,0.2,182,10.9,41892,13,0,0,0,0,0,0,27142,15744,8,569.79,3.6,0,0,0,0,0,0,227,0,0,23,0,0,0,0,0,58
-3.6,2044,0.1,161,18.2,45893,8,0,0,0,0,0,0,2343,1195,6,458.16,4.5,0,0,0,17,0,0,259,12,0,40,0,0,0,0,0,43
0.8,614,0.7,50,22.8,44167,18.8,0,0,0,0,0,0,0,0,0,776.22,0.8,0,0,0,0,0,0,162,0,0,10,0,0,0,0,0,41
-2.2,2538,0.7,280,21.1,44950,12.1,180,0,0,0,0,0,25361,10871,0,569.81,4.5,0,0,0,9,0,0,125,11,0,23,0,0,0,0,0,64
4.9,58607,13.3,4151,14.9,48712,13.7,5508,0,0,3.8,22.7,0,1087733,19639,216,546.29,107.3,0,0,0,370,0,0,3818,299,0,689,0,0,0,0,0,899
0.2,9124,0.9,805,17.2,56065,10.1,1189,0,0,0,25.1,463376,101126,10863,36,542.88,16.8,0,0,0,44,0,0,1030,23,0,206,0,0,0,0,0,492
2,3423,0.6,330,20.2,45920,12.1,338,0,0,0,0,0,25999,7708,8,553.47,6.2,0,0,0,12,0,0,436,13,0,71,0,0,0,0,0,151
-3.5,967,3.7,133,18.8,49125,5.9,0,0,0,0,0,0,0,0,0,713.06,1.4,0,0,0,0,0,0,103,9,0,5,0,0,0,0,0,33
-0.2,2908,1.2,310,17.8,39702,15.5,304,0,0,0,15.1,0,0,0,0,709.94,4.1,0,0,0,4,0,0,305,6,0,23,0,0,0,0,0,62
-0.3,10435,2,821,14.3,44427,10.2,1258,0,0,0,20,0,143200,13980,10,2412.4,4.3,0,0,0,24,0,0,1302,30,0,150,0,0,0,0,0,271
-1.1,736,1.1,73,18.3,39327,12.8,100,0,0,0,0,0,0,0,3,721.12,1,0,0,0,4,0,0,119,3,0,11,0,0,0,0,0,23
1.4,6274,0.7,608,23.8,49088,10.3,551,0,0,0,0,0,48446,7498,28,569.34,11,0,0,0,30,0,0,534,43,0,71,0,0,0,0,0,137
-2.8,7547,0.6,641,19.2,44843,13.6,0,0,0,0,0,127852,124811,16744,8,570.19,13.2,0,0,0,58,0,0,533,41,0,89,0,0,0,0,0,147
-0.6,5217,5.3,462,25.5,42364,13.7,260,0,0,0,0,0,34432,6828,3,376.05,13.9,0,0,0,29,0,0,326,24,0,57,0,0,0,0,0,82
2.4,6489,2.4,590,19.2,56466,4.9,463,0,0,0,0,0,29729,4523,13,516.24,12.6,0,0,0,36,0,0,614,34,0,64,0,0,0,0,0,160
-3,8368,1.8,738,15.3,41970,11.2,1053,0,0,0,26.4,0,203776,25472,10,1061.6,7.9,0,0,0,37,0,0,1253,40,0,144,0,0,0,0,0,260
-1.7,824,0.1,58,16.6,36923,15.5,152,0,0,0,0,0,0,0,0,773.07,1.1,0,0,0,5,0,0,203,4,0,15,0,0,0,0,0,31
-2.8,3821,2.2,379,16.6,42180,13,464,0,0,0,0,0,49041,13589,0,951.85,4,0,0,0,15,0,0,439,8,0,40,0,0,0,0,0,83
-2.5,8701,0.6,825,16.6,42230,14,885,0,0,0,10.5,0,82386,9544,36,1108.35,7.9,0,0,0,16,0,0,642,25,0,102,0,0,0,0,0,193
5.7,285407,7,19683,18.2,51574,15.2,24564,1.6,2.4,2,27.5,0,3662691,13351,1923,837.55,340.8,0,0,0,6456,0,0,13251,4016,0,4660,0,0,0,0,0,6727
-1.3,36288,1.9,3307,14.2,48158,11.4,2811,0,0,1.3,28.9,0,634917,17911,54,2564.07,14.2,0,0,0,201,0,0,3235,182,0,361,0,0,0,0,0,854
-1.7,763,0,54,27.3,44417,12.1,0,0,0,0,0,0,0,0,0,570.66,1.3,0,0,0,1,0,0,166,2,0,12,0,0,0,0,0,60
-6.4,632,0.2,67,20.2,38125,25.8,0,0,0,0,0,0,0,0,5,568.29,1.1,0,0,0,6,0,0,101,5,0,10,0,0,0,0,0,25
-7.6,539,0,32,27.7,54926,13.6,0,0,0,0,0,0,0,0,0,858.98,0.6,0,0,0,1,0,0,114,3,0,9,0,0,0,0,0,41
0.9,34876,6.9,2387,14.2,46566,14.2,3742,0,0,1.8,22.8,0,649732,19020,61,572.74,60.9,0,0,0,200,0,0,2280,129,0,347,0,0,0,0,0,760
-1.1,7845,1.3,822,19.2,50859,12.6,855,0,0,0,33.3,0,45568,6009,24,484.88,16.2,0,0,0,25,0,0,775,35,0,124,0,0,0,0,0,319
-3.6,5042,5,377,17.9,43886,13.8,276,0,0,0,21.4,0,46228,9242,7,1423.84,3.5,0,0,0,18,0,0,695,13,0,79,0,0,0,0,0,140
-4.4,3735,0.2,237,19.8,44286,12.6,485,0,0,0,0,0,22402,6330,20,441.63,8.5,0,0,0,11,0,0,310,14,0,40,0,0,0,0,0,58
-1,7248,1.4,674,16.7,42672,10.4,757,0,0,0,0,0,59321,8542,4,407.38,17.8,0,0,0,39,0,0,472,35,0,79,0,0,0,0,0,175
-2.9,4500,0.9,469,18.5,37594,11.1,487,0,0,0,0,0,53345,11844,2,575.16,7.8,0,0,0,18,0,0,446,17,0,45,0,0,0,0,0,86
0.4,15740,3,1209,21.2,50881,10.5,1647,0,0,0,0,405399,146815,9459,29,615.63,25.6,0,0,0,104,0,0,1255,76,0,277,0,0,0,0,0,383
-2.6,2773,0.9,201,18.3,37321,21.5,226,0,0,0,0,0,14362,5347,2,431.08,6.4,0,0,0,11,0,0,225,29,0,39,0,0,0,0,0,60
-2.7,2970,0.7,154,17.3,58625,5.8,295,0,0,0,14.2,0,44652,15558,0,883.34,3.4,0,0,0,5,0,0,331,16,0,59,0,0,0,0,0,125
0,9188,1.9,722,14.1,50000,9.1,1198,0,0,0,0,0,94533,10350,14,539.79,17,0,0,0,42,0,0,963,33,0,165,0,0,0,0,0,308
-0.9,7266,0.5,709,18.2,51924,5.6,770,0,0,0,0,0,41414,5717,23,573.25,12.7,0,0,0,20,0,0,617,10,0,69,0,0,0,0,0,177
1.3,32237,6.8,2258,15.5,51213,10.7,3495,0,0,2.2,0,2353587,494298,15542,61,674.06,47.8,0,0,0,108,0,0,2902,128,0,467,0,0,0,0,0,738
-2.5,5406,2.5,423,18.9,52848,8.3,645,0,0,0,10.2,0,35465,6843,2,438.35,12.3,0,0,0,27,0,0,436,31,0,99,0,0,0,0,0,156
-1.7,11055,1.4,890,11.3,42345,12.7,1202,0,0,0,0,0,175905,16520,5,716.99,15.4,0,0,0,46,0,0,1178,25,0,127,0,0,0,0,0,227
-2.8,8363,0.4,825,17.5,38582,17.2,1084,0,0,0,16.1,0,70387,8481,4,551.84,15.2,0,0,0,28,0,0,699,36,0,107,0,0,0,0,0,164
-5.6,1526,0.3,124,14.1,43500,10,0,0,0,0,0,0,0,0,2,1008.32,1.5,0,0,0,7,0,0,308,3,0,31,0,0,0,0,0,74
